id x y phenotype1 envi phenotype2 
960 0.678129 0.0243993 0.158586 -0.184809 0.158586
961 0.544032 0.225377 1.46812 1.60721 1.46812
962 0.0758088 0.710025 0.838411 -0.689229 0.838411
963 0.229522 0.422539 -0.0819151 -0.391046 -0.0819151
964 0.189255 0.423383 -0.372365 -0.511247 -0.372365
965 0.190211 0.415304 -0.788345 -0.503379 -0.788345
966 0.302766 0.588426 -0.991444 0.0400109 -0.991444
967 0.656738 0.9705 -0.875 0.583672 -0.875
968 0.152481 0.687338 0.105311 -0.530329 0.105311
969 0.0622727 0.218881 1.30702 -0.708075 1.30702
970 0.630456 0.225884 1.18407 1.00894 1.18407
971 0.252714 0.228765 0.305905 -0.216686 0.305905
972 0.984435 0.969792 -0.570106 0.154124 -0.570106
973 0.280652 0.43319 0.0924998 -0.113458 0.0924998
974 0.016707 0.345543 0.620501 -0.900714 0.620501
975 0.757135 0.796351 0.455914 0.0495648 0.455914
976 0.296503 0.447936 -0.791889 -0.0116467 -0.791889
977 0.537651 0.232472 1.34391 1.68237 1.34391
978 0.306172 0.960008 0.0438849 0.073154 0.0438849
979 0.138701 0.97379 1.07227 -0.794814 1.07227
980 0.65375 0.99725 1.08741 0.595866 1.08741
981 0.673102 0.0578693 -1.12733 -0.00699068 -1.12733
982 0.550358 0.667581 0.891267 1.2303 0.891267
983 0.518305 0.245164 -0.451729 1.8721 -0.451729
984 0.0206461 0.14783 0.0528865 -0.988525 0.0528865
985 0.165923 0.684285 -0.282282 -0.499913 -0.282282
986 0.868953 0.80379 0.93884 -0.162519 0.93884
987 0.99024 0.700685 -0.473849 -0.586504 -0.473849
988 0.411626 0.0214471 0.408428 0.716729 0.408428
989 0.783584 0.47188 0.539566 -0.252623 0.539566
990 0.0244464 0.336744 -0.246358 -0.867405 -0.246358
991 0.987336 0.114693 -0.822616 -0.822686 -0.822616
992 0.288571 0.671251 -0.449689 -0.0145151 -0.449689
993 0.115504 0.700698 0.895847 -0.606762 0.895847
994 0.855794 0.823843 -0.991894 -0.132239 -0.991894
995 0.0284402 0.532844 -0.535549 -1.0589 -0.535549
996 0.623463 0.404657 -0.132161 0.765253 -0.132161
997 0.644732 0.370484 1.63704 0.715196 1.63704
998 0.0966825 0.209846 -0.320965 -0.627809 -0.320965
999 0.300001 0.442242 -0.424415 0.0176516 -0.424415

