id x y phenotype1 envi phenotype2 
958 0.622138 0.604586 -0.514554 0.613536 -0.514554
959 0.969434 0.512879 0.745984 -0.557335 0.745984
960 0.428328 0.511779 0.277858 0.731915 0.277858
961 0.413591 0.983727 0.776518 0.362256 0.776518
962 0.00849927 0.497258 1.02757 -1.80676 1.02757
963 0.985664 0.0271457 -0.617631 -0.617921 -0.617631
964 0.370897 0.0407215 -0.847979 -0.0271425 -0.847979
965 0.820321 0.0105902 -0.347949 -0.00687678 -0.347949
966 0.49553 0.646065 -1.0323 1.01423 -1.0323
967 0.969142 0.323701 0.914572 -0.5987 0.914572
968 0.676385 0.400252 0.688778 0.291891 0.688778
969 0.667559 0.37462 -0.526772 0.302129 -0.526772
970 0.301785 0.844597 -0.839948 -0.130406 -0.839948
971 0.666287 0.705821 0.709749 0.462419 0.709749
972 0.926389 0.994088 -0.427538 -0.600638 -0.427538
973 0.21315 0.054179 0.180385 -0.593943 0.180385
974 0.511595 0.655049 1.15649 0.994052 1.15649
975 0.990944 0.743545 -1.15496 -0.554855 -1.15496
976 0.312657 0.139184 -0.372141 -0.136427 -0.372141
977 0.418478 0.965279 0.44588 0.37927 0.44588
978 0.780055 0.786181 0.200156 0.0666992 0.200156
979 0.00844092 0.835529 0.923376 -0.569131 0.923376
980 0.791284 0.421931 -0.296421 -0.100006 -0.296421
981 0.0473726 0.989534 -1.10581 -0.744632 -1.10581
982 0.192935 0.779979 -0.359813 -0.51983 -0.359813
983 0.861089 0.525494 0.509723 -0.23869 0.509723
984 0.0147985 0.476094 -0.988315 -1.77773 -0.988315
985 0.204074 0.947041 -0.182466 -0.240267 -0.182466
986 0.724022 0.993053 0.752332 -0.117814 0.752332
987 0.633367 0.0545239 -0.174751 0.378328 -0.174751
988 0.558528 0.982457 -0.141035 0.390063 -0.141035
989 0.720827 0.990901 0.930338 -0.104676 0.930338
990 0.0284709 0.495899 -0.463424 -1.68095 -0.463424
991 0.383985 0.0371882 -0.212166 0.030213 -0.212166
992 0.304992 0.83592 -1.32746 -0.12956 -1.32746
993 0.2474 0.0168685 -0.581506 -0.647715 -0.581506
994 0.798893 0.758498 -0.468275 0.0509917 -0.468275
995 0.9619 0.0385237 0.0215491 -0.536114 0.0215491
996 0.581006 0.0446052 0.405003 0.46424 0.405003
997 0.770467 0.620118 0.181886 0.0796596 0.181886
998 0.628558 0.784358 -0.614927 0.521924 -0.614927
999 0.213307 0.660213 0.192706 -0.557224 0.192706

